"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat_any_a_any","Nombre"
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","1 any",145
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","1 any",38
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","1 any",140
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","1 any",44
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","1 any",26
2020,7,"Horta-Guinardó",40,"Montbau","Dona","1 any",18
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","1 any",28
2020,7,"Horta-Guinardó",42,"la Clota","Dona","1 any",6
2020,7,"Horta-Guinardó",43,"Horta","Dona","1 any",108
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","1 any",89
2020,8,"Nou Barris",45,"Porta","Dona","1 any",95
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","1 any",73
2020,8,"Nou Barris",47,"Can Peguera","Dona","1 any",9
2020,8,"Nou Barris",48,"la Guineueta","Dona","1 any",39
2020,8,"Nou Barris",49,"Canyelles","Dona","1 any",15
2020,8,"Nou Barris",50,"les Roquetes","Dona","1 any",89
2020,8,"Nou Barris",51,"Verdun","Dona","1 any",43
2020,8,"Nou Barris",52,"la Prosperitat","Dona","1 any",89
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","1 any",25
2020,8,"Nou Barris",54,"Torre Baró","Dona","1 any",12
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","1 any",49
2020,8,"Nou Barris",56,"Vallbona","Dona","1 any",6
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","1 any",62
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","1 any",12
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","1 any",72
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","1 any",220
2020,9,"Sant Andreu",61,"la Sagrera","Dona","1 any",90
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","1 any",44
2020,9,"Sant Andreu",63,"Navas","Dona","1 any",74
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","1 any",147
2020,10,"Sant Martí",65,"el Clot","Dona","1 any",89
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","1 any",67
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","1 any",35
2020,10,"Sant Martí",68,"el Poblenou","Dona","1 any",153
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","1 any",72
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","1 any",130
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","1 any",105
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","1 any",82
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","1 any",93
2020,1,"Ciutat Vella",1,"el Raval","Dona","2 anys",214
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","2 anys",53
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","2 anys",47
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","2 anys",74
2020,2,"Eixample",5,"el Fort Pienc","Dona","2 anys",121
2020,2,"Eixample",6,"la Sagrada Família","Dona","2 anys",180
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","2 anys",144
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","2 anys",149
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","2 anys",218
2020,2,"Eixample",10,"Sant Antoni","Dona","2 anys",125
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","2 anys",147
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","2 anys",5
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","2 anys",123
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","2 anys",26
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","2 anys",63
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","2 anys",76
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","2 anys",90
2020,3,"Sants-Montjuïc",18,"Sants","Dona","2 anys",167
2020,4,"Les Corts",19,"les Corts","Dona","2 anys",182
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","2 anys",91
2020,4,"Les Corts",21,"Pedralbes","Dona","2 anys",37
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","2 anys",26
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","2 anys",123
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","2 anys",79
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","2 anys",96
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","2 anys",207
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","2 anys",150
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","2 anys",63
2020,6,"Gràcia",29,"el Coll","Dona","2 anys",25
2020,6,"Gràcia",30,"la Salut","Dona","2 anys",47
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","2 anys",194
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","2 anys",142
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","2 anys",94
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","2 anys",39
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","2 anys",152
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","2 anys",34
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","2 anys",130
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","2 anys",44
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","2 anys",32
2020,7,"Horta-Guinardó",40,"Montbau","Dona","2 anys",16
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","2 anys",16
2020,7,"Horta-Guinardó",42,"la Clota","Dona","2 anys",4
2020,7,"Horta-Guinardó",43,"Horta","Dona","2 anys",113
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","2 anys",112
2020,8,"Nou Barris",45,"Porta","Dona","2 anys",123
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","2 anys",82
2020,8,"Nou Barris",47,"Can Peguera","Dona","2 anys",7
2020,8,"Nou Barris",48,"la Guineueta","Dona","2 anys",43
2020,8,"Nou Barris",49,"Canyelles","Dona","2 anys",15
2020,8,"Nou Barris",50,"les Roquetes","Dona","2 anys",75
2020,8,"Nou Barris",51,"Verdun","Dona","2 anys",40
2020,8,"Nou Barris",52,"la Prosperitat","Dona","2 anys",103
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","2 anys",33
2020,8,"Nou Barris",54,"Torre Baró","Dona","2 anys",8
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","2 anys",50
2020,8,"Nou Barris",56,"Vallbona","Dona","2 anys",8
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","2 anys",63
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","2 anys",11
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","2 anys",64
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","2 anys",232
2020,9,"Sant Andreu",61,"la Sagrera","Dona","2 anys",101
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","2 anys",55
2020,9,"Sant Andreu",63,"Navas","Dona","2 anys",85
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","2 anys",163
2020,10,"Sant Martí",65,"el Clot","Dona","2 anys",83
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","2 anys",78
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","2 anys",35
2020,10,"Sant Martí",68,"el Poblenou","Dona","2 anys",149
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","2 anys",55
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","2 anys",120
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","2 anys",84
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","2 anys",88
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","2 anys",117
2020,1,"Ciutat Vella",1,"el Raval","Dona","3 anys",200
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","3 anys",45
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","3 anys",40
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","3 anys",57
2020,2,"Eixample",5,"el Fort Pienc","Dona","3 anys",117
2020,2,"Eixample",6,"la Sagrada Família","Dona","3 anys",196
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","3 anys",165
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","3 anys",137
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","3 anys",199
2020,2,"Eixample",10,"Sant Antoni","Dona","3 anys",126
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","3 anys",166
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","3 anys",9
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","3 anys",111
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","3 anys",28
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","3 anys",55
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","3 anys",66
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","3 anys",76
2020,3,"Sants-Montjuïc",18,"Sants","Dona","3 anys",157
2020,4,"Les Corts",19,"les Corts","Dona","3 anys",194
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","3 anys",95
2020,4,"Les Corts",21,"Pedralbes","Dona","3 anys",46
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","3 anys",28
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","3 anys",132
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","3 anys",96
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","3 anys",120
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","3 anys",209
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","3 anys",121
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","3 anys",69
2020,6,"Gràcia",29,"el Coll","Dona","3 anys",32
2020,6,"Gràcia",30,"la Salut","Dona","3 anys",47
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","3 anys",192
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","3 anys",151
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","3 anys",87
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","3 anys",36
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","3 anys",155
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","3 anys",42
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","3 anys",125
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","3 anys",48
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","3 anys",28
2020,7,"Horta-Guinardó",40,"Montbau","Dona","3 anys",16
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","3 anys",20
2020,7,"Horta-Guinardó",42,"la Clota","Dona","3 anys",2
2020,7,"Horta-Guinardó",43,"Horta","Dona","3 anys",124
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","3 anys",94
2020,8,"Nou Barris",45,"Porta","Dona","3 anys",112
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","3 anys",70
2020,8,"Nou Barris",47,"Can Peguera","Dona","3 anys",9
2020,8,"Nou Barris",48,"la Guineueta","Dona","3 anys",61
2020,8,"Nou Barris",49,"Canyelles","Dona","3 anys",25
2020,8,"Nou Barris",50,"les Roquetes","Dona","3 anys",84
2020,8,"Nou Barris",51,"Verdun","Dona","3 anys",63
2020,8,"Nou Barris",52,"la Prosperitat","Dona","3 anys",101
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","3 anys",39
2020,8,"Nou Barris",54,"Torre Baró","Dona","3 anys",21
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","3 anys",71
2020,8,"Nou Barris",56,"Vallbona","Dona","3 anys",8
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","3 anys",48
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","3 anys",17
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","3 anys",55
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","3 anys",251
2020,9,"Sant Andreu",61,"la Sagrera","Dona","3 anys",112
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","3 anys",60
2020,9,"Sant Andreu",63,"Navas","Dona","3 anys",80
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","3 anys",153
2020,10,"Sant Martí",65,"el Clot","Dona","3 anys",92
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","3 anys",70
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","3 anys",42
2020,10,"Sant Martí",68,"el Poblenou","Dona","3 anys",172
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","3 anys",82
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","3 anys",118
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","3 anys",88
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","3 anys",89
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","3 anys",113
2020,1,"Ciutat Vella",1,"el Raval","Dona","4 anys",187
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","4 anys",48
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","4 anys",46
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","4 anys",65
2020,2,"Eixample",5,"el Fort Pienc","Dona","4 anys",117
2020,2,"Eixample",6,"la Sagrada Família","Dona","4 anys",191
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","4 anys",155
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","4 anys",138
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","4 anys",217
2020,2,"Eixample",10,"Sant Antoni","Dona","4 anys",122
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","4 anys",147
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","4 anys",5
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","4 anys",140
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","4 anys",27
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","4 anys",63
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","4 anys",88
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","4 anys",100
2020,3,"Sants-Montjuïc",18,"Sants","Dona","4 anys",191
2020,4,"Les Corts",19,"les Corts","Dona","4 anys",189
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","4 anys",117
2020,4,"Les Corts",21,"Pedralbes","Dona","4 anys",61
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","4 anys",18
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","4 anys",152
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","4 anys",89
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","4 anys",123
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","4 anys",252
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","4 anys",161
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","4 anys",67
2020,6,"Gràcia",29,"el Coll","Dona","4 anys",20
2020,6,"Gràcia",30,"la Salut","Dona","4 anys",47
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","4 anys",203
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","4 anys",140
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","4 anys",93
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","4 anys",33
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","4 anys",156
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","4 anys",34
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","4 anys",125
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","4 anys",46
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","4 anys",35
2020,7,"Horta-Guinardó",40,"Montbau","Dona","4 anys",11
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","4 anys",30
2020,7,"Horta-Guinardó",42,"la Clota","Dona","4 anys",5
2020,7,"Horta-Guinardó",43,"Horta","Dona","4 anys",117
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","4 anys",91
2020,8,"Nou Barris",45,"Porta","Dona","4 anys",117
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","4 anys",73
2020,8,"Nou Barris",47,"Can Peguera","Dona","4 anys",12
2020,8,"Nou Barris",48,"la Guineueta","Dona","4 anys",57
2020,8,"Nou Barris",49,"Canyelles","Dona","4 anys",21
2020,8,"Nou Barris",50,"les Roquetes","Dona","4 anys",100
2020,8,"Nou Barris",51,"Verdun","Dona","4 anys",61
2020,8,"Nou Barris",52,"la Prosperitat","Dona","4 anys",102
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","4 anys",27
2020,8,"Nou Barris",54,"Torre Baró","Dona","4 anys",10
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","4 anys",68
2020,8,"Nou Barris",56,"Vallbona","Dona","4 anys",9
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","4 anys",44
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","4 anys",18
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","4 anys",58
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","4 anys",234
2020,9,"Sant Andreu",61,"la Sagrera","Dona","4 anys",111
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","4 anys",42
2020,9,"Sant Andreu",63,"Navas","Dona","4 anys",68
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","4 anys",140
2020,10,"Sant Martí",65,"el Clot","Dona","4 anys",100
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","4 anys",81
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","4 anys",51
2020,10,"Sant Martí",68,"el Poblenou","Dona","4 anys",160
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","4 anys",81
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","4 anys",127
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","4 anys",102
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","4 anys",98
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","4 anys",110
2020,1,"Ciutat Vella",1,"el Raval","Dona","5 anys",179
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","5 anys",46
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","5 anys",36
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","5 anys",59
2020,2,"Eixample",5,"el Fort Pienc","Dona","5 anys",125
2020,2,"Eixample",6,"la Sagrada Família","Dona","5 anys",200
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","5 anys",156
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","5 anys",155
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","5 anys",198
2020,2,"Eixample",10,"Sant Antoni","Dona","5 anys",140
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","5 anys",130
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","5 anys",6
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","5 anys",124
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","5 anys",27
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","5 anys",56
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","5 anys",78
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","5 anys",88
2020,3,"Sants-Montjuïc",18,"Sants","Dona","5 anys",155
2020,4,"Les Corts",19,"les Corts","Dona","5 anys",194
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","5 anys",93
2020,4,"Les Corts",21,"Pedralbes","Dona","5 anys",53
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","5 anys",28
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","5 anys",145
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","5 anys",82
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","5 anys",131
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","5 anys",225
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","5 anys",143
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","5 anys",57
2020,6,"Gràcia",29,"el Coll","Dona","5 anys",31
2020,6,"Gràcia",30,"la Salut","Dona","5 anys",58
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","5 anys",183
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","5 anys",136
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","5 anys",84
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","5 anys",38
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","5 anys",155
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","5 anys",26
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","5 anys",123
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","5 anys",37
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","5 anys",31
2020,7,"Horta-Guinardó",40,"Montbau","Dona","5 anys",10
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","5 anys",23
2020,7,"Horta-Guinardó",42,"la Clota","Dona","5 anys",6
2020,7,"Horta-Guinardó",43,"Horta","Dona","5 anys",107
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","5 anys",99
2020,8,"Nou Barris",45,"Porta","Dona","5 anys",119
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","5 anys",76
2020,8,"Nou Barris",47,"Can Peguera","Dona","5 anys",10
2020,8,"Nou Barris",48,"la Guineueta","Dona","5 anys",55
2020,8,"Nou Barris",49,"Canyelles","Dona","5 anys",21
2020,8,"Nou Barris",50,"les Roquetes","Dona","5 anys",68
2020,8,"Nou Barris",51,"Verdun","Dona","5 anys",57
2020,8,"Nou Barris",52,"la Prosperitat","Dona","5 anys",112
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","5 anys",37
2020,8,"Nou Barris",54,"Torre Baró","Dona","5 anys",14
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","5 anys",64
2020,8,"Nou Barris",56,"Vallbona","Dona","5 anys",9
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","5 anys",60
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","5 anys",15
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","5 anys",68
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","5 anys",245
2020,9,"Sant Andreu",61,"la Sagrera","Dona","5 anys",123
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","5 anys",60
2020,9,"Sant Andreu",63,"Navas","Dona","5 anys",87
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","5 anys",157
2020,10,"Sant Martí",65,"el Clot","Dona","5 anys",91
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","5 anys",74
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","5 anys",45
2020,10,"Sant Martí",68,"el Poblenou","Dona","5 anys",164
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","5 anys",86
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","5 anys",107
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","5 anys",113
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","5 anys",102
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","5 anys",107
2020,1,"Ciutat Vella",1,"el Raval","Dona","6 anys",189
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","6 anys",47
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","6 anys",43
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","6 anys",57
2020,2,"Eixample",5,"el Fort Pienc","Dona","6 anys",131
2020,2,"Eixample",6,"la Sagrada Família","Dona","6 anys",151
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","6 anys",150
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","6 anys",142
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","6 anys",186
2020,2,"Eixample",10,"Sant Antoni","Dona","6 anys",123
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","6 anys",116
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","6 anys",3
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","6 anys",139
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","6 anys",39
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","6 anys",63
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","6 anys",71
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","6 anys",93
2020,3,"Sants-Montjuïc",18,"Sants","Dona","6 anys",139
2020,4,"Les Corts",19,"les Corts","Dona","6 anys",187
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","6 anys",101
2020,4,"Les Corts",21,"Pedralbes","Dona","6 anys",54
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","6 anys",25
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","6 anys",128
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","6 anys",96
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","6 anys",125
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","6 anys",222
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","6 anys",128
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","6 anys",70
2020,6,"Gràcia",29,"el Coll","Dona","6 anys",34
2020,6,"Gràcia",30,"la Salut","Dona","6 anys",53
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","6 anys",181
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","6 anys",97
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","6 anys",103
